"",gene_symbol,GSM2388498,GSM2388499,GSM2388500,GSM2388501,GSM2388502,GSM2388503,GSM2388504,GSM2388505,GSM2388506,GSM2388507,GSM2388508,GSM2388509,GSM2388510
ENSG00000245857,GS1-24F4.2,0,0,0,7.8302,0,0,0,0,0,7.5041,0,0,0
ENSG00000245864,MEF2C-AS2,0,0,0,0,0.2601,0,0,0,0,0,0,0.9105,0
ENSG00000245870,LINC00682,0,0,0,0.2095,0,0.8542,1.0675,0,0,0,0,0,0
ENSG00000245888,FLJ21408,0,1.5665,0,1.6367,3.3464,2.4304,22.0541,6.7543,1.2678,3.4129,13.5164,26.5629,5.2176
ENSG00000245928,LOC101928809,0,0.9433,0,0,0,1.7239,1.1358,6.3747,0,5.79,1.709,0,1.2603
ENSG00000245937,LINC01184,58.1594,35.9081,1.6241,110.2767,9.7293,14.2867,1.432,66.2074,12.7383,242.184,27.7698,87.9802,33.9998
ENSG00000245954,LINC02273,0,0,0,0.3333,0,0,0,0,1.623,1.7037,0,0,0
ENSG00000245958,LOC645513,0,0.3632,1.637,97.4731,29.5877,10.7875,39.2785,88.7293,4.1072,59.0016,11.6189,2.6823,32.4924
ENSG00000245975,LOC101928725,0,3.7424,3.05,27.2275,0,6.235,12.0849,14.8109,1.2739,24.5883,10.4701,8.5933,1.8947
ENSG00000246022,ALDH1L1-AS2,0,0,35.2795,0,0,0,0,8.5072,0,0,44.7234,0,3.001
ENSG00000246067,RAB30-AS1,129.4355,22.3497,0,52.2285,3.9183,7.7329,5.1668,1.6267,2.1663,21.626,51.053,26.7236,9.5004
ENSG00000246082,NUDT16P1,0.425,114.3548,2.1395,11.8086,0,0.6748,0.7627,4.2319,0,69.9336,1.1006,6.6979,2.1081
ENSG00000246084,LINC02325,0,0,0,0,0,0,0,0,0,0,0,0,1.3189
ENSG00000246089,LOC100287015,0,0,2.0597,30.368,4.4825,1.2593,13.8156,195.1775,0,5.525,0.7476,23.348,1.2602
ENSG00000246090,LOC100507053,0,10.8349,3.4366,27.3661,13.1337,111.3158,2.7489,56.9726,0,121.105,113.7436,35.6458,35.4656
ENSG00000246130,LOC286059,0,0,0,0,0,0,0,0,0,1.8096,1.2673,0,2.4618
ENSG00000246145,RRS1-AS1,0,1.2932,0,0.4298,4.1154,3.5327,6.7378,0.4729,1.91,0,1.2277,3.0816,3.0439
ENSG00000246174,KCTD21-AS1,122.9466,35.7338,9.3324,1.6479,1.7854,1.7852,22.0356,8.6793,0,8.9314,14.9409,34.7176,5.4657
ENSG00000246211,P4HA3-AS1,0,0,0,5.1906,0,0,0,0,2.1678,13.3106,0,0.5776,0
ENSG00000246214,LOC101929524,0,0,4.1217,0,0,0.6765,0,0.9387,0.6942,0.1323,0,0.602,0
ENSG00000246223,LINC01550,1.576,6.2362,0,3.2435,0,3.105,4.484,0.3457,11.8282,15.179,1.0445,1.2799,6.1988
ENSG00000246228,CASC8,0,0,0,1.6021,0,0,0,3.4489,0,1.9298,1.3299,2.2747,0
ENSG00000246263,UBR5-AS1,0,0,41.8439,102.2837,2.7758,19.5377,0,43.8345,0,119.2273,2.9791,0,4.1944
ENSG00000246273,SBF2-AS1,7.7121,9.5494,6.1272,38.0596,6.7917,82.1012,13.7803,4.7554,0,18.4009,6.0643,4.6516,13.1609
ENSG00000246308,LOC101928053,0.41,0,1.0569,1.4478,0,10.7628,0,8.1461,0,4.7643,0,0.609,2.672
ENSG00000246331,LOC645485,0,0,0,0,0,0,0,0.8606,0,0,0.9378,0,0
ENSG00000246339,EXTL3-AS1,0,0,3.5393,1.9303,3.7674,3.452,0.5001,8.3063,0,39.7587,30.6005,1.1171,7.7526
ENSG00000246363,LOC728084,0,0,0,0,0,0,0,0.6619,0,0,0,1.6724,0
ENSG00000246366,LACTB2-AS1,14.3245,3.9028,5.3719,6.5308,40.6816,4.5748,3.6185,44.4411,13.9652,80.7651,7.2848,12.4413,35.9483
ENSG00000246375,LOC105369192,0,0,0,5.6859,0,0,1.4053,1.2746,0,2.2702,0,0,0.9191
ENSG00000246379,LOC283856,0,0,1.0064,4.7572,0,0,0,1.6231,1.5513,8.0379,1.0067,14.8247,6.5898
ENSG00000246394,LOC101928597,0,0,0,0,0,0,0,2.0828,1.1113,0,0,0,0.0773
ENSG00000246422,LOC100505658,0,8.1044,0,0,0,0,0,0,0,0,1.3557,0,2.6217
ENSG00000246430,LINC00968,0,0,0,0,0,0,3.2852,0.1023,0,0,0,0,0
ENSG00000246523,LOC100506368,12.5529,0,0.5444,0.4987,0,0,0,21.756,1.4303,0,0,0.3234,0
ENSG00000246528,LOC101929759,0,0,0,0,0,2.4853,1.0556,19.0557,0,0,2.6214,2.1662,0
ENSG00000246541,LOC101929210,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000246548,LINC02288,1.2504,0,0,5.1996,1.3348,36.9812,1.6402,19.4237,0,14.1894,3.5034,3.1966,5.137
ENSG00000246560,LOC105377348,0,0,0,0,1.2879,17.2639,0,8.0612,0.6263,0,0,0,0.6372
ENSG00000246582,LOC389641,0,0,2.2436,10.9761,0,2.3827,0.4718,0.2992,0,56.3281,1.4093,0,1.4737
ENSG00000246627,CACNA1C-AS1,0.35,0,0,0,0.0176,0,0,4.8839,0,0,0,0,0
ENSG00000246640,PICART1,0,0,0,0,0,0,0,2.4931,0,0,0,0,0
ENSG00000246662,LINC00535,1.7116,0,9.411,1.037,1.0749,1.3401,3.6638,11.6201,0,0.7784,13.6047,0.6009,1.9767
ENSG00000246705,H2AFJ,1.6636,3.9089,0.6977,3.2781,0,688.1813,106.0045,254.0174,283.7676,85.0456,776.5479,8.3933,29.7875
ENSG00000246731,MGC16275,0,2.3542,9.7934,0,5.4033,1.2212,2.9606,1.2581,0,3.9448,0,0,0
ENSG00000246740,PLA2G4E-AS1,0,0,1.0752,0.4649,0,0,0,0.7808,0,0.8224,0,0,1.0765
ENSG00000246763,RGMB-AS1,6.5587,0,0,0,0,0,9.3238,3.5843,0,11.8298,3.1705,7.1755,3.2137
ENSG00000246777,LOC106699570,0,0,1.1171,5.4625,0,6.1023,3.9736,3.6802,0,21.1986,6.9609,12.2002,2.2678
ENSG00000246859,STARD4-AS1,0,17.4627,0,0.7523,5.631,44.3583,5.0036,1.855,0,150.4092,1.0686,6.1905,32.7796
ENSG00000246876,LOC101927282,0,0,0.9419,0,0,0,0,0,0,1.4264,0.9627,38.6617,0.9116
ENSG00000246922,UBAP1L,0,0,3.2358,33.5804,0,33.6416,209.0761,190.413,0,453.0203,103.5895,0.5217,26.6041
ENSG00000246985,SOCS2-AS1,7.7904,1.3088,334.3479,3.5659,2.7926,1.374,10.073,10.4148,0.8109,166.4944,1.8492,5.0971,9.0851
ENSG00000247077,PGAM5,190.7984,330.3887,4.0508,85.6852,32.3595,277.3176,10.1676,709.8914,5.69,156.784,565.7678,164.0989,26.0392
ENSG00000247081,BAALC-AS1,0,1.0277,0.8887,112.3173,0,18.5893,0,4.784,4.0647,11.3863,2.5035,1.8804,6.1502
ENSG00000247095,MIR210HG,0.1692,1.1777,0,1.0073,0,0,11.5039,26.9732,0,0.6372,0,0.2386,0.793
ENSG00000247131,LOC101928002,0.4053,0,1.0584,3.181,0,0,0,0,0.5939,1.571,0,0,0
ENSG00000247151,CSTF3-AS1,0,2.35,0,0.8955,0,0,4.8632,0.9896,0,9.7131,3.6868,2.0304,2.4711
ENSG00000247157,LINC01252,0,15.5051,0.7413,13.581,0,16.5045,62.803,42.5426,0.3899,5.8368,12.4074,46.1351,5.0464
ENSG00000247193,LOC439933,0,2.3649,0,0,0,0,0,0,0,2.1117,0,0,0
ENSG00000247199,LOC102546294,0.4251,2.0657,0,0.5042,0,0,1.4872,1.9531,0.596,10.2393,0,1.2049,0
ENSG00000247213,LINC01498,0,0,0,0,0,0,0,0,0,2.5146,0,0,0
ENSG00000247228,LOC400541,0,29.1122,0,0,0,16.5447,9.9671,0,0,0.0323,14.0323,3.7676,1.0488
ENSG00000247240,UBL7-AS1,0,0,11.0761,2.6999,0.4994,28.5857,14.1355,0,0,27.2201,0,1.5792,7.4297
ENSG00000247271,ZBED5-AS1,0.4962,0,0,12.5484,1.9527,107.1259,1.5465,55.235,2.3132,1.7978,15.6098,0.5446,9.6549
ENSG00000247315,ZCCHC3,0.4119,261.2536,48.7714,51.3733,0,383.114,0,58.3628,675.4072,542.597,906.2024,335.515,25.7223
ENSG00000247363,LOC100507250,0,0,0,0,1.9801,2.8505,7.8306,2.7074,0,9.152,4.6578,0.3068,4.4299
ENSG00000247400,DNAJC3-AS1,0,15.5344,28.1362,1.1985,0,0,0,0,0,12.2703,4.0812,0,4.9875
ENSG00000247416,LOC101928847,0,0,0,1.033,0,0.7702,0.7356,0.8186,0.5923,8.2745,0,0.6019,2.332
ENSG00000247498,LOC100506314,0,0,0,1.304,0,87.3771,6.5364,45.8172,0,19.7139,0,0.5221,17.6803
ENSG00000247516,MIR4458HG,7.8054,0,6.0002,1450.6336,0.9813,0,0.8759,145.1846,0.8053,1.0388,5.6735,0,3.8139
ENSG00000247572,CKMT2-AS1,0,17.5676,0,171.0449,22.9568,0,51.9008,79.5399,0.9046,19.5583,24.9603,124.1331,29.7091
ENSG00000247595,SPTY2D1-AS1,0.0601,0.41,0,0,0,59.8387,39.7764,5.1836,4.6854,1.5497,2.9552,8.1099,3.0041
ENSG00000247596,TWF2,246.9251,8.1539,49.0046,1.2805,0,1.7937,4.4722,30.6277,43.9257,188.678,19.9093,17.5539,16.5484
ENSG00000247624,CPEB2-AS1,0,0,0,0.3251,1.6642,0.9574,0,3.1465,0,14.0656,1.9522,0,0.5151
ENSG00000247626,MARS2,123.1227,262.3152,2.33,0,18.4754,1.3937,128.2973,21.7561,0.6465,112.1746,7.2858,0.6345,4.7596
ENSG00000247675,LRP4-AS1,0.446,0,2.8339,14.8061,1.3277,0.6732,3.3052,1.8555,0,2.9087,0,0.6099,0.8663
ENSG00000247708,STX18-AS1,0,8.642,0,0.5473,0,23.5472,0,51.854,0,11.5961,4.1639,0,3.6172
ENSG00000247746,USP51,0,3.4261,0,0,0,63.2355,2.8723,32.7657,0,0,0,9.4322,9.8446
ENSG00000247774,PCED1B-AS1,1.5998,5.3625,0.7962,13.1107,5.4609,5.3838,35.9926,52.4275,1.2813,136.9239,3.321,19.3122,9.6171
ENSG00000247775,SNCA-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000247796,LOC257396,2.8698,0,0,82.2903,0,1.3087,13.4906,16.663,0,23.484,10.959,40.2491,11.49
ENSG00000247809,NR2F2-AS1,0,0,11.034,100.9381,0,23.1058,23.96,1.2632,17.6467,28.2178,0,22.1684,9.5937
ENSG00000247828,TMEM161B-AS1,0,1.2317,0.648,16.1415,3.1633,0,144.5605,46.8796,1.4684,40.3954,14.2533,2.1967,15.8858
ENSG00000247867,LOC283214,0,0,0,0,0,0,0,0,0,1.6764,0,0,0
ENSG00000247950,SEC24B-AS1,0,0,3.6662,5.6602,0.7723,1.0223,11.3954,105.7436,4.0945,42.5981,3.5251,4.3519,0.8869
ENSG00000247982,LINC00926,0,2.704,0,85.8842,0,3.0634,5.5659,1.0904,0.3895,181.1128,42.7308,0.3921,12.9139
ENSG00000248008,NRAV,0,75.5475,1.1908,69.001,1.2462,3.8976,0,0,0,0,29.1499,0,1.1462
ENSG00000248019,FAM13A-AS1,0,2.6177,1.2545,129.8753,2.6569,6.8744,30.8307,1.2035,0,193.7068,2.5977,0.5696,9.2813
ENSG00000248027,LOC100128386,1.4113,0,0,0.1296,0,0,0,0,0,0,0,0,0
ENSG00000248049,UBA6-AS1,5.7924,10.3916,3.1802,6.7862,11.142,117.3189,39.363,149.1742,0,16.8097,0.8765,124.7585,21.3883
ENSG00000248050,LOC100132813,4.7084,0,1.1436,0,19.4769,0,0,0.7329,8.8761,0,71.1913,0,0
ENSG00000248079,DPH6-AS1,0,1.4672,0,0.5468,0,1.7445,0,0,0,1.9037,0,0,3.4001
ENSG00000248098,BCKDHA,17.6875,1.2902,153.0685,126.2322,5.7599,223.4119,20.0907,10.1504,12.0828,349.5405,42.898,902.4223,7.8297
ENSG00000248099,INSL3,0,0,0,0,0,0,0,9.6372,0.5996,0,0,0,0.4553
ENSG00000248107,LINC02039,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248109,LOC105378220,0,0,0,0,0,0,0,0.4783,0,0.5609,0,0,0
ENSG00000248118,LINC01019,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248143,LINC02383,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248144,ADH1C,7.978,3280.0059,37.6123,2.0004,2.8179,174.6399,604.171,46.8269,40.5811,1708.8849,114.5798,0,15.4302
ENSG00000248150,LINC02150,1.8763,1.1886,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248167,TRIM39-RPP21,0,0,21.7748,0,0,0,0,0,0,0,0,0,0
ENSG00000248174,LINC02268,0.9881,1.2335,2.337,7.5345,0,0,0,0.6528,0.6007,2.4392,0,0,0.871
ENSG00000248197,LINC00290,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248202,LINC02234,1.5219,0,0.5181,0,0,0,0,0.2362,0,8.233,0,0,1.3297
ENSG00000248210,LINC02355,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248221,STX18-IT1,0,0,0,0,0,0,0,0,0,0,0,0,2.6378
ENSG00000248228,SLIT2-IT1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248265,FLJ12825,0.8225,0,1.1576,3.0951,8.0975,5.413,1.9529,0,0,3.4054,2.9608,0.6174,7.2465
ENSG00000248275,TRIM52-AS1,0,4.5909,0,0.8175,2.9286,64.1887,0.795,0,0,214.1628,0,0.9316,6.2096
ENSG00000248278,LOC105371814,0,0.9484,0,0,0,1.6618,0,0,0,0,0,3.7803,0
ENSG00000248279,LINC02120,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248282,MTCYBP44,0,0,0,0,0,0,0,0,0,0,0,0,1.3189
ENSG00000248307,LINC00616,0,0,0,0,9.9346,0,0,0,0,0,0,39.6408,0
ENSG00000248309,MEF2C-AS1,3.2672,1.4955,5.5901,0.5493,0,3.9909,7.5011,8.6579,0,1.432,3.5841,6.3306,2.858
ENSG00000248318,LOC101927543,0.4442,0,0,0,3.4097,1.3959,0,4.1078,0,0,0,3.1342,26.0821
ENSG00000248319,LINC02275,0.4097,6.4555,60.2938,0.8664,1.3723,0,0.8694,1.4053,0,18.0804,2.5382,4.9578,1.2506
ENSG00000248323,LUCAT1,0,0,2.7567,0.532,0,0,63.6782,57.7287,0,0.4702,7.8444,0.6986,0
ENSG00000248329,APELA,0,0,0,1.6071,0,0.2552,0,5.9388,0,3.8136,2.5738,0.2509,9.0063
ENSG00000248330,LINC00613,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248332,TUB-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248333,CDK11B,13.3503,0,69.5214,117.7681,7.1346,272.9672,8.318,4226.2412,9.7299,9.0826,219.286,122.9484,18.4837
ENSG00000248339,LOC101928288,0,0,2.3481,0,1.3941,0.6774,0.8315,0.3451,0,0.8496,6.1944,0.6147,1.2415
ENSG00000248360,LINC00504,68.2051,87.7827,76.3332,518.5058,372.9729,43.4496,74.9463,792.757,11.1898,647.219,261.3161,234.7192,446.5816
ENSG00000248371,LINC02056,0,2.0014,0,0,1.1223,0,0,0,0,5.0887,0,3.6495,0.0314
ENSG00000248383,PCDHAC1,0,0,0,0,0,0,0,0,0,0.8382,0,0,0
ENSG00000248385,TARM1,0,0,0,1.1524,0.8319,1.4958,0,2.5118,0.5737,1.6158,0,0.7574,0.791
ENSG00000248405,ARHGAP8,0,2.3253,0,0,0,0,2.6745,0.7434,0,13.8289,1.3928,0,0
ENSG00000248441,LINC01197,0,0,12.1576,127.0963,0,23.8193,0.2154,34.3129,161.2564,124.1849,0,15.6267,2.2893
ENSG00000248445,SEMA6A-AS1,1.1769,1.7502,0,8.2503,0,0,4.7387,14.7001,0,5.337,3.4431,0.6955,1.2892
ENSG00000248449,PCDHGB8P,1.9502,11.4617,0,0.4089,4.0593,0.5976,3.3766,0,0,0.7607,0,0,2.1001
ENSG00000248455,LINC02217,0,0,0,0,0,0,0,2.8048,0,0,0,0,0
ENSG00000248456,LOC105377439,0,0,0,0,0,0,0,0,0,2.7438,0.6263,0,1.8348
ENSG00000248461,LINC02119,0,0,0,1.7457,0,0,4.3653,0.3457,0,4.549,0,0,0
ENSG00000248464,FGF10-AS1,0,0,0,0,0,0,0,0,0,0,0,0,2.6378
ENSG00000248469,LOC100996385,0,0,0,0,0.8823,0,0,0,0,2.008,0,0,0
ENSG00000248472,DDX11L16,0,0,1.6528,0,0,0,0,0,0.869,1.1961,0.7485,0,0
ENSG00000248473,LINC01962,0,0,0,0,0,0,0,0,0,1.6764,0,0,0
ENSG00000248483,POU5F2,5.9444,25.3436,11.7698,7.1681,10.947,2.6265,12.7704,7.3874,1.8958,31.0921,14.375,5.0031,21.2768
ENSG00000248485,PCP4L1,0,18.0051,11.1783,0,4.3114,0,0,1.715,24.2347,10.5842,0,0.7185,0
ENSG00000248487,ABHD14A,54.5295,3.2762,60.7521,15.4029,0,2.3678,68.3821,398.6232,29.8686,1.1737,78.5888,33.3086,5.9841
ENSG00000248492,ZFAT-AS1,0,0,0,0,0,0,0,0,0,0,0,0,1.3331
ENSG00000248496,ZBED9,1.6241,0,0,0,0,0,0,0,0,0,2.4734,1.2586,0.6115
ENSG00000248505,LINC02380,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248508,SRP14-AS1,0,11.7979,2.2995,10.2179,0,122.5109,1.9423,37.3328,207.719,131.0116,11.6851,27.6846,11.2451
ENSG00000248522,SBF1P1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248529,LOC101928651,0,0,0,0,0,0,0,0,0,0,0,0,1.3189
ENSG00000248538,LOC101929128,0,0.6573,0.9,0,3.2101,0,1.1665,7.2524,2.0164,17.8793,0,12.4268,1.1793
ENSG00000248540,LOC283731,0,0,0,13.4034,0,1.8692,0.8626,2.6876,0,3.5035,1.2593,0,1.2311
ENSG00000248550,OTX2-AS1,0,0,0,0,1.5632,7.6357,1.6377,5.2711,0,8.5302,3.6067,5.0099,10.2433
ENSG00000248572,EGFLAM-AS2,0,0,0,0.7529,0,0,0,0,0,0,0,0,0
ENSG00000248587,GDNF-AS1,0.2501,0,0,56.4309,0.8149,0,0,0.8675,0,1.7248,28.146,0,49.6264
ENSG00000248592,TMEM110-MUSTN1,40.2603,0.2686,23.8868,141.5602,0,0,13.5006,0,11.9831,509.9635,259.2956,0,23.2457
ENSG00000248593,DSTNP2,0,0,7.2818,235.8271,0,76.5154,0.8264,3.8711,0,3.5737,0,1.9725,25.5044
ENSG00000248596,LOC643201,0,3.7326,0,0.4946,0,9.3691,11.2589,1.8299,0,2.7338,1.9405,1.8916,4.753
ENSG00000248599,FLJ42969,0,0,0,0,0,1.2448,0,0.3678,0.5501,0,0,0,0
ENSG00000248636,LOC105370027,0,0.9484,0,7.1236,0,0.9232,0,6.9574,0,0,0,0,2.159
ENSG00000248643,RBM14-RBM4,25.8142,0,13.8767,87.1659,3.1327,118.8109,25.7422,8.2255,8.6165,260.6182,231.0631,0,11.8039
ENSG00000248668,OXCT1-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248671,ALG1L9P,0,0.888,3.0782,1.6162,0,0.5873,3.7405,4.2101,0,2.3701,11.6405,2.716,4.5981
ENSG00000248672,LY75-CD302,0,3.2789,2.2244,59.1503,0,7.1214,0,0,0,0,0,2.3532,0
ENSG00000248673,LINC01331,0,0,0,0,0,0,0,0,0,0,0,8.8755,0
ENSG00000248677,LINC02102,0,0.9443,0,4.6787,0,0,0,0,0,0,0,0,0
ENSG00000248698,LINC01085,0,0,0,0,0,0,0,0,0,1.6764,0,0,0
ENSG00000248703,LINC02415,0.3811,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248712,CCDC153,0.6256,0,4.181,6.664,0.9274,0.8704,0,79.62,0,5.1678,0.6136,2.8185,0.9002
ENSG00000248713,LOC285556,0,0,0,0.7529,0,0,0,0,0,0,0,0,0
ENSG00000248714,LOC102724596,0,3.8314,3.0494,0,1.4134,0,0,0,0,1.1962,0,0,0
ENSG00000248724,NPHP3-AS1,0,0,0,0.5068,0,0,0.7027,0.9559,0,0.7093,0,0.6547,0
ENSG00000248727,LINC01948,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248730,EGFLAM-AS4,0,0,0,0,1.1029,0,0,0.541,0,0.8715,3.3386,0,0
ENSG00000248738,LOC101929237,0,0,0,0.9095,0,0,0,0,0,5.8258,0,0,0
ENSG00000248740,LINC02428,0,0,1.2258,0,0,5.2269,0,0,1.8437,25.3632,0,0,0
ENSG00000248746,ACTN3,0,0,0,0,0,0,0,0,0,1.6764,0,0,0
ENSG00000248757,LINC02115,0,0,0,0,0,0,0,0.6233,0,0,0,0,0
ENSG00000248765,MTCYBP37,0,0,0,0.3765,0,0,0,0,0,0,0,0,0
ENSG00000248771,LINC01207,0,1.26,0,2.7693,2.6557,4.1381,0.8232,1.2315,0,9.7256,2.6756,0.7864,3.5179
ENSG00000248789,LINC02118,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248799,LOC105379164,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248801,C8orf34-AS1,0.4378,0,0,2.1085,0,0.6685,0,3.833,0,8.96,1.016,0.6059,1.7929
ENSG00000248809,LINC01095,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248837,LOC105374524,0,3.1991,0,3.8098,1.9525,0,2.26,1.2229,0.642,12.009,1.0308,3.1188,0
ENSG00000248844,LOC101928443,0,0,0,0,0,0,0,0,0,2.3698,0,0,1.8991
ENSG00000248848,PPBPP2,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248858,FLJ46284,2.8467,3.8269,3.4668,2.431,1.357,5.3326,0,9.0112,0,4.2265,7.2957,0.6105,9.6967
ENSG00000248859,LINC01574,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248866,USP46-AS1,0,0,1.124,0,0,2.1224,8.1843,0,0,0,0,0,0.9115
ENSG00000248871,TNFSF12-TNFSF13,0,0,0,0,0,0,1e-04,18.7393,0,17.2886,0,0,6.5537
ENSG00000248872,LOC100506122,0,3.0969,0,0,1.6618,0,0,0,0,1.2318,0,0,1.5339
ENSG00000248874,C5orf17,0.9774,4.2483,2.1957,3.1816,21.3729,3.485,15.013,45.6814,0.6178,13.6756,7.1544,1.3014,36.1404
ENSG00000248890,HHIP-AS1,0,0,0,173.327,1.0063,0,0,21.6974,0,13.2684,0,0,0.9926
ENSG00000248893,FAM138E,0,0.4246,0,0,3.9696,0,5.1052,0,1.313,0,2.6782,0,1.0907
ENSG00000248905,FMN1,0,77.8171,6.8603,0.2172,0,78.9741,0.4706,0.5755,0,388.8022,0,22.0703,78.2086
ENSG00000248908,LINC02239,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248919,ATP5J2-PTCD1,0,75.6507,0,7.3165,5.6923,8.5946,0,29.2834,0,67.415,15.8208,0,5.3663
ENSG00000248920,USP17L19,0,0,0,0,0,0,0,0.3116,0,0,0,0,0
ENSG00000248931,MTCYBP40,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248932,LOC100507291,0,3.41,0,0,0,0,29.0335,1.2024,0,7.4114,0,30.8865,5.8703
ENSG00000248933,USP17L22,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248942,LINC01335,0,0,0,0,0,0,0,0,0,0,0,0.5917,0
ENSG00000248964,LOC101929470,0,0,0,0,0,0,0,2.7314,0,0,0.9931,0,1.216
ENSG00000248986,LOC105374374,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248995,LINC02231,0,0,0,0,0,0,0,1.5582,0,0,0,0,0
ENSG00000249032,LINC00533,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249035,CTB-113P19.1,0,0,0,0,0,0.4577,0.5036,0,4.4076,13.5849,0,2.0522,0
ENSG00000249054,FAM138D,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249069,LINC01033,0,0.8759,0,0,0,0,0,0,0,2.8412,0,0,0
ENSG00000249073,WSPAR,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249082,C5orf66-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249087,ZNF436-AS1,0,0,1.0168,17.0798,2.3134,31.3288,0,350.8641,0,12.6787,1.05,0,0
ENSG00000249096,LINC02362,0,3.609,1.2891,3.1431,4.8738,4.98,258.755,15.0461,0,27.3658,2.3035,0.2854,2.1161
ENSG00000249104,USP17L17,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249106,LOC101928590,0,0,0,1.3394,0,0,0,0,0,0.4941,0,0,0
ENSG00000249115,HAUS5,4.9892,0.7113,0,1.1915,39.3685,147.4464,16.5114,3895.7038,1.0559,3.2729,44.7821,26.8191,35.8499
ENSG00000249128,LINC02215,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249131,PSD2-AS1,0,0,0,0,0,0,0,0,0,0,0,0,1.3189
ENSG00000249138,SLED1,0,0,0,1.1831,0,0,11.1382,5.6766,0,63.2878,0,0,0
ENSG00000249139,EPPIN-WFDC6,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249158,PCDHA11,0,0,0,0,0,0,0,0.4351,0,0,3.7846,0,2.3681
ENSG00000249160,LINC02213,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249196,TMEM132D-AS1,0,0,0,0,0,0,0,0,0,9.0657,0,0.2795,0.488
ENSG00000249201,CTD-3080P12.3,0,0,0,1.287,17.7931,0,1.3258,243.9639,0,23.4169,0.9398,114.8054,6.7289
ENSG00000249222,ATP5L2,0,0.5012,0,0.109,0,0,1.0084,8.773,0,9.0209,0,1.4084,0
ENSG00000249231,CASC16,0,0,0,0,0,0,0,0.7398,0,0,0,0.8301,0
ENSG00000249241,LINC02265,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249242,TMEM150C,0.3145,0,0.8636,43.8319,28.1362,69.735,14.3419,31.6791,1.9081,372.213,238.8925,1.8645,17.7794
ENSG00000249252,LOC101929095,0,0,0,0,0.3796,0.3059,0.7989,0,2.0851,0.4211,0.3643,0,0
ENSG00000249267,LINC00939,6.9408,10.549,17.3509,9.5295,16.2147,4.7819,29.9704,7.0362,5.3927,72.7862,13.5576,67.029,23.5574
ENSG00000249295,LOC101928924,0,0,0,0,0,0,0,0,0,0,0,0,0.6594
ENSG00000249297,LINC02174,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249306,LINC01411,0,0,1.0583,0.9201,0,1.2546,2.6225,1.2789,0,1.6098,0,1.8326,2.1194
ENSG00000249310,APOBEC3B-AS1,2.4083,1.4405,0,0.6168,0,0.3671,1.2708,0,0,18.0418,0,3.1795,0
ENSG00000249317,LOC105377480,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249326,CTD-2194D22.4,0,0,0,0,0,0,0.8072,0,0,1.9049,0,0,0
ENSG00000249328,LOC101927040,0,1.8389,0,1.8272,0,27.4724,1.3536,4.18,0.5239,2.8423,0,1.0577,2.0544
ENSG00000249341,LOC100506444,0,1.2553,1.3444,0,0,0,0,0,0,0,2.7101,0,1.2753
ENSG00000249343,LINC01333,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249345,LINC02405,0,0,0,0,0,0,0,0,0,0,0,0,0
